BOOK_ID	last_name	first_name	title	Date
"750.xml.txt"	"Denniston"	"James"	"Legends Of Galloway Being A Series Of Traditions Illustrative Of Its Ancient History Customs Manners And Superstititions"	1825
"751.xml.txt"	"Dering"	"Edward"	"Freville Chase"	1890
"752.xml.txt"	"Cuffe"	"William"	"Mervyn Oconnor And Other Tales"	1880
"753.xml.txt"	"Dickens"	"Helen"	"A Womans Requital A Novel"	1881
"754.xml.txt"	"Dickens"	"Helen"	"The Mill Wheel A Novel"	1874
"755.xml.txt"	"Dickens"	"Helen"	"Wild Wood A Novel"	1872
"756.xml.txt"	"Dickens"	"Mary"	"A Mere Cypher A Novel"	1893
"757.xml.txt"	"Dickens"	"Mary"	"A Valiant Ignorance A Novel"	1894
"758.xml.txt"	"Dickens"	"Mary"	"Cross Currents A Novel"	1891
"759.xml.txt"	"Dickens"	"Charles"	"A Christmas Carol In Prose Being A Ghost Story Of Christmas"	1843
"760.xml.txt"	"Dickens"	"Charles"	"A Tale Of Two Cities"	1859
"761.xml.txt"	"Dickens"	"Charles"	"Barnaby Rudge In Master Humphreys Clock"	1841
"762.xml.txt"	"Dickens"	"Charles"	"Bleak House"	1853
"763.xml.txt"	"Dickens"	"Charles"	"David Copperfield"	1850
"764.xml.txt"	"Dickens"	"Charles"	"Dombey And Son"	1848
"765.xml.txt"	"Dickens"	"Charles"	"Great Expectations"	1861
"766.xml.txt"	"Dickens"	"Charles"	"Hard Times For These Times"	1854
"767.xml.txt"	"Dickens"	"Charles"	"Little Dorrit"	1857
"768.xml.txt"	"Dickens"	"Charles"	"Master Humphreys Clock"	1840
"769.xml.txt"	"Dickens"	"Charles"	"Oliver Twist Or The Parish Boys Progress"	1838
"770.xml.txt"	"Dickens"	"Charles"	"Our Mutual Friend"	1865
"771.xml.txt"	"Dickens"	"Charles"	"Sketches By Boz Illustrative Of Everyday Life And Everyday People"	1836
"772.xml.txt"	"Dickens"	"Charles"	"The Library Of Fiction Or Family Storyteller Consisting Of Original Tales Essays And Sketches Of Character"	1836
"773.xml.txt"	"Dickens"	"Charles"	"The Life And Adventures Of Martin Chuzzlewit"	1844
"774.xml.txt"	"Dickens"	"Charles"	"The Life And Adventures Of Nicholas Nickleby"	1839
"775.xml.txt"	"Dickens"	"Charles"	"The Mystery Of Edwin Drood"	1870
"776.xml.txt"	"Dickens"	"Charles"	"The Old Curiosity Shop"	1841
"777.xml.txt"	"Dickens"	"Charles"	"The Personal History Of David Copperfield"	1850
"778.xml.txt"	"Dickens"	"Charles"	"The Posthumous Papers Of The Pickwick Club"	1837
"780.xml.txt"	"Diehl"	"Alice"	"Griselda A Novel"	1886
"781.xml.txt"	"Loudon"	"Margracia"	"Dilemmas Of Pride"	1833
"782.xml.txt"	"Dillon-Lee"	"Henry"	"Rosaline De Vere"	1824
"783.xml.txt"	"Dillwyn"	"Elizabeth"	"A Burglary Or Unconscious Influence"	1883
"784.xml.txt"	"Dillwyn"	"Elizabeth"	"Jill"	1884
"785.xml.txt"	"Disraeli"	"Benjamin"	"A Year At Hartlebury Or The Election"	1834
"786.xml.txt"	"Disraeli"	"Benjamin"	"Coningsby Or The New Generation"	1844
"787.xml.txt"	"Disraeli"	"Benjamin"	"Contarini Fleming A Psychological Autobiography"	1832
"788.xml.txt"	"Disraeli"	"Benjamin"	"Henrietta Temple A Love Story By B Disraeli"	1837
"789.xml.txt"	"Disraeli"	"Benjamin"	"Lothair"	1870
"790.xml.txt"	"Disraeli"	"Benjamin"	"Sybil Or The Two Nations"	1845
"791.xml.txt"	"Disraeli"	"Benjamin"	"Tancred Or The New Crusade"	1847
"792.xml.txt"	"Disraeli"	"Benjamin"	"The Wondrous Tale Of Alroy The Rise Of Iskander"	1833
"793.xml.txt"	"Disraeli"	"Benjamin"	"Venetia"	1837
"794.xml.txt"	"Disraeli"	"Benjamin"	"Vivian Grey A New Edition"	1826
"795.xml.txt"	"DIsraeli"	"Isaac"	"Despotism Or The Fall Of The Jesuits A Political Romance Illustrated By Historical Anecdotes"	1811
"796.xml.txt"	"Dixie"	"Florence"	"Redeemed In Blood"	1889
"797.xml.txt"	"Donelan"	"A M"	"Flora Adair Or Love Works Wonders"	1867
"798.xml.txt"	"Donelan"	"A M"	"What Tis To Love"	1873
"799.xml.txt"	"Dormer"	"Elizabeth"	"Lady Selina Clifford A Novel And Other Tales"	1851
"800.xml.txt"	"Doudney"	"Sarah"	"A Romance Of Lincolns Inn"	1893
"801.xml.txt"	"Doudney"	"Sarah"	"Godiva Durleigh A Novel For Girls"	1891
"802.xml.txt"	"Davies"	"Christiana"	"Father Godfrey"	1873
"803.xml.txt"	"Douglas"	"Gertrude"	"Brown As A Berry A Novel"	1874
"804.xml.txt"	"Dowling"	"Richard"	"An Isle Of Surrey A Novel"	1889
"805.xml.txt"	"Dowling"	"Richard"	"Tempestdriven A Romance"	1886
"806.xml.txt"	"Dowling"	"Richard"	"The Weird Sisters A Romance"	1880
"807.xml.txt"	"Downes"	"Joseph"	"The Mountain Decameron"	1836
"808.xml.txt"	"Downey"	"Edmund"	"In One Town A Novel"	1886
"809.xml.txt"	"Dowson"	"Ernest"	"A Comedy Of Masks A Novel"	1893
"810.xml.txt"	"Doyle"	"Arthur"	"The Sign Of Four"	1890
"811.xml.txt"	"Drewry"	"Edith"	"On Dangerous Ground A Novel"	1883
"812.xml.txt"	"Drury"	"Anna"	"Deep Waters A Novel"	1863
"813.xml.txt"	"Du Bois"	"Edward"	"Old Nick A Satirical Story"	1801
"815.xml.txt"	"Hungerford"	"Margaret"	"A Born Coquette A Novel"	1890
"816.xml.txt"	"Hungerford"	"Margaret"	"Aprils Lady A Novel"	1890
"817.xml.txt"	"Hungerford"	"Margaret"	"A Lifes Remorse A Novel"	1889
"818.xml.txt"	"Hungerford"	"Margaret"	"A Point Of Conscience"	1896
"819.xml.txt"	"Hungerford"	"Margaret"	"Nor Wife Nor Maid"	1892
"820.xml.txt"	"Hungerford"	"Margaret"	"Peters Wife A Novel"	1894
"821.xml.txt"	"Hungerford"	"Margaret"	"The Hoyden A Novel"	1894
"822.xml.txt"	"Hungerford"	"Margaret"	"The Professors Experiment A Novel"	1895
"823.xml.txt"	"Hungerford"	"Margaret"	"Undercurrents"	1888
"824.xml.txt"	"Duff"	"Henrietta"	"Honor Carmichael A Study"	1880
"825.xml.txt"	"Duffield"	"Alexander"	"Masston A Story Of These Modern Days"	1877
"826.xml.txt"	"Duffy"	"Arabella"	"Winifred Power"	1883
"827.xml.txt"	"Duganne"	"Augustine"	"Bianca Or The Star Of The Valley A Romance Of The Alps"	1854
"828.xml.txt"	"Duganne"	"Augustine"	"The Prince Corsair Or The Three Brothers Of Guzan A Tale Ofthe Indian Ocean"	1850
"829.xml.txt"	"Duganne"	"Augustine"	"The Tenanthouse Or Embers From Povertys Hearthstone1857"	1857
"830.xml.txt"	"Duganne"	"Augustine"	"The Two Clerks Or The Orphans Gratitude Being Theadventures Of Henry Fowler And Richard Martin"	1843
"831.xml.txt"	"Dunham"	"Emily"	"A Womans Lovelesson"	1895
"832.xml.txt"	"Dunn"	"George"	"Red Cap And Blue Jacket"	1894
"833.xml.txt"	"Durand"	"Henry"	"Helen Treveryan Or The Ruling Race"	1892
"834.xml.txt"	"Duros"	"Edward"	"Otterbourne A Story Of The English Marches"	1832
"835.xml.txt"	"Durant"	"Valentine"	"A Modern Minister"	1878
"836.xml.txt"	"Dutton"	"Mary"	"Womans Temptation A Novel"	1860
"837.xml.txt"	"East"	"Timothy"	"The Sheepfold And The Common Or Within And Without"	1858
"838.xml.txt"	"East"	"Wilfrid"	"Maurice Elvington Or One Out Of Suits With Fortune An Autobiography"	1856
"839.xml.txt"	"Eaton"	"Charlotte"	"At Home And Abroad Or Memoirs Of Emily De Cardonnell"	1831
"840.xml.txt"	"Eaton"	"Charlotte"	"Continental Adventures A Novel"	1826
"841.xml.txt"	"Eaton"	"Charlotte"	"Vittoria Colonna A Tale Of Rome In The Nineteenth Century"	1827
"842.xml.txt"	"Eden"	"Emily"	"The Semiattached Couple"	1860
"843.xml.txt"	"Eden"	"Eleanor"	"Dumbleton Common"	1867
"844.xml.txt"	"Edgeworth"	"Maria"	"Belinda"	1801
"845.xml.txt"	"Edgeworth"	"Maria"	"Castle Rackrent An Hibernian Tale Taken From Facts And From The Manners Of The Irish Squires Before The Year 1782"	1800
"847.xml.txt"	"Edgeworth"	"Maria"	"Ennui Or Memoirs Of The Earl Of Glenthorn"	1809
"848.xml.txt"	"Edgeworth"	"Maria"	"Harrington A Tale And Ormond A Tale"	1817
"850.xml.txt"	"Edgeworth"	"Maria"	"Patronage"	1814
"851.xml.txt"	"Edgeworth"	"Maria"	"Tales Of Fashionable Life"	1809
"852.xml.txt"	"Edgeworth"	"Maria"	"Tales Of Real Life Forming A Sequel To Miss Edgeworths Tales Of Fashionable Life"	1810
"853.xml.txt"	"Edgeworth"	"Maria"	"The Absentee In Tales Of Fashionable Life"	1812
"854.xml.txt"	"Edgeworth"	"Maria"	"The Bracelets"	1849
"855.xml.txt"	"Edgeworth"	"Maria"	"The Modern Griselda A Tale"	1805
"856.xml.txt"	"Edmonds"	"Elizabeth"	"Mary Myles A Study"	1888
"857.xml.txt"	"Edwards"	"NA"	"A Tantalus Cup A Novel"	1879
"858.xml.txt"	"Edwards"	"Amelia"	"Barbaras History"	1864
"859.xml.txt"	"Edwards"	"Amelia"	"Debenhams Vow"	1870
"860.xml.txt"	"Edwards"	"Amelia"	"Half A Million Of Money A Novel"	1866
"861.xml.txt"	"Edwards"	"Amelia"	"Miss Carew"	1865
"862.xml.txt"	"Egan"	"Pierce"	"Life In London Or The Day And Night Scenes Of Jerry Hawthorn Esq And His Elegant Friend Corinthian Tom In Their Rambles And Sprees Through The Metropolis"	1821
"863.xml.txt"	"Egan"	"Pierce"	"Quintin Matsys The Blacksmith Of Antwerp An Historical Romance By Pierce Egan The Younger"	1889
"864.xml.txt"	"Egan"	"Pierce"	"The Flower Of The Flock"	1858
"865.xml.txt"	"Eggleston"	"Edward"	"The Circuit Rider A Tale Of The Heroic Age"	1902
"866.xml.txt"	"Eggleston"	"Edward"	"The End Of The World A Love Story"	1872
"867.xml.txt"	"Eggleston"	"Edward"	"The Hoosier Schoolmaster A Novel"	1871
"868.xml.txt"	"Eggleston"	"Edward"	"The Mystery Of Metropolisville"	1872
"869.xml.txt"	"Eiloart"	"Elizabeth"	"Meg"	1868
"870.xml.txt"	"Eiloart"	"Elizabeth"	"Out Of Her Sphere"	1872
"871.xml.txt"	"Evans"	"Marian"	"Adam Bede"	1859
"872.xml.txt"	"Evans"	"Marian"	"Daniel Deronda"	1876
"873.xml.txt"	"Evans"	"Marian"	"Felix Holt The Radical"	1866
"874.xml.txt"	"Evans"	"Marian"	"Middlemarch A Study Of Provincial Life"	1871
"875.xml.txt"	"Evans"	"Marian"	"Romola"	1863
"876.xml.txt"	"Evans"	"Marian"	"Scenes Of Clerical Life"	1858
"877.xml.txt"	"Evans"	"Marian"	"Silas Marner The Weaver Of Raveloe"	1861
"878.xml.txt"	"Evans"	"Marian"	"The Mill On The Floss"	1860
"879.xml.txt"	"Hervey"	"Elizabeth"	"The Mourtray Family A Novel"	1800
"880.xml.txt"	"Elliot"	"Frances"	"The Illtempered Cousin A Novel"	1885
"881.xml.txt"	"Ellis"	"Sarah"	"Family Secrets Or Hints To Those Who Would Make Home Happy"	1841
"882.xml.txt"	"Ellis"	"Sarah"	"Friends At Their Own Fireside Or Pictures Of The Private Life Of The People Called Quakers"	1858
"883.xml.txt"	"Ellis"	"Sarah"	"Home Or The Iron Rule A Domestic Story"	1836
"884.xml.txt"	"Ellis"	"Sarah"	"Northern Roses A Yorkshire Story"	1868
"885.xml.txt"	"Ellis"	"Sarah"	"Temper And Temperament Or Varieties Of Character"	1846
"886.xml.txt"	"Ellis"	"Sarah"	"Agatha Beaufort Or Family Pride"	1852
"888.xml.txt"	"Ellis"	"Sarah"	"Pique A Novel"	1864
"889.xml.txt"	"Ellis"	"Sarah"	"Temper And Temperament Or Varieties Of Character"	1846
"890.xml.txt"	"Elton"	"Arthur"	"Herbert Chauncey A Man More Sinned Against Than Sinning"	1860
"891.xml.txt"	"Elton"	"John"	"Edith Vernon Or Contrasts Of Character"	1855
"892.xml.txt"	"Elton"	"Arthur"	"Below The Surface A Story Of English Country Life"	1857
"893.xml.txt"	"Paxton"	"Mary"	"Miss Elvesters Girls A Novel"	1883
"894.xml.txt"	"Lipscomb"	"George"	"The Grey Friar And The Black Spirit Of The Wye A Romance"	1810
"895.xml.txt"	"Unknown"	"NA"	"Love Stories Of The English Wateringplaces"	1869
"896.xml.txt"	"English"	"Thomas"	"Ambrose Fecit Or The Peer And The Printer"	1867
"897.xml.txt"	"Erroll"	"Henry"	"By Womans Favour"	1890
"898.xml.txt"	"Erroll"	"Henry"	"The Academician"	1888
"899.xml.txt"	"Esmond"	"Henry"	"A Lifes Hazard Or The Outlaw Of Wentworth Waste"	1880
"900.xml.txt"	"Wilson"	"Augusta"	"Inez A Tale Of The Alamo"	1850
"901.xml.txt"	"Wilson"	"Augusta"	"Macaria Or Altars Of Sacrifice"	1883
"902.xml.txt"	"Wilson"	"Augusta"	"St Elmo A Novel"	1866
"903.xml.txt"	"Wilson"	"Augusta"	"Vashti Or _Xxuntil Death Us Do Part_Xx A Novel"	1869
"904.xml.txt"	"Everett-Green"	"Evelyn"	"Monica A Novel"	1889
"905.xml.txt"	"Everett-Green"	"Evelyn"	"Torwoods Trust A Novel"	1884
"906.xml.txt"	"Eyre"	"Mary"	"A Family History"	1861
"907.xml.txt"	"B"	"F"	"Harden Hall Or The Three Proposals A Novel"	1847
"908.xml.txt"	"Currie"	"Mary"	"Sophy Or The Adventures Of A Savage"	1881
"909.xml.txt"	"Currie"	"Mary"	"The Story Of Helen Davenant"	1889
"910.xml.txt"	"Currie"	"Mary"	"Thro Love And War"	1886
"911.xml.txt"	"MacDowall"	"Anna"	"The Sedgeborough World A Novel"	1872
"912.xml.txt"	"Farjeon"	"Benjamin"	"A Secret Inheritance"	1887
"913.xml.txt"	"Farjeon"	"Benjamin"	"In A Silver Sea"	1886
"914.xml.txt"	"Farjeon"	"Benjamin"	"Jessie Trim A Novel"	1874
"915.xml.txt"	"Farjeon"	"Benjamin"	"Miser Farebrother A Novel"	1888
"916.xml.txt"	"Farjeon"	"Benjamin"	"Toilers Of Babylon"	1888
"917.xml.txt"	"Farjeon"	"Benjamin"	"Aaron The Jew A Novel"	1894
"918.xml.txt"	"Farjeon"	"Benjamin"	"Basil And Annette A Novel"	1890
"919.xml.txt"	"Farjeon"	"Benjamin"	"The Duchess Of Rosemary Lane A Novel"	1876
"920.xml.txt"	"Farrar"	"Frederic"	"Eric Or Little By Little A Tale Of Roslyn School"	1858
"921.xml.txt"	"Feilden"	"Phoebe"	"Grantham Secrets A Novel"	1875
"922.xml.txt"	"Fenn"	"George"	"King Of The Castle A Novel"	1892
"923.xml.txt"	"Fenn"	"George"	"Of High Descent A Novel"	1889
"924.xml.txt"	"Fenn"	"George"	"Sweet Mace A Sussex Legend Of The Iron Times"	1884
"925.xml.txt"	"Fenn"	"George"	"The Man With A Shadow"	1888
"926.xml.txt"	"Fenn"	"George"	"The Master Of The Ceremonies A Novel"	1886
"927.xml.txt"	"Fenn"	"George"	"The Parson O Dumford A Tale"	1879
"928.xml.txt"	"Fenn"	"George"	"The Sapphire Cross A Novel"	1871
"929.xml.txt"	"Fenn"	"George"	"The Stargazers"	1894
"930.xml.txt"	"Fenn"	"George"	"A Double Knot A Novel"	1890
"931.xml.txt"	"Fenn"	"George"	"By Birth A Lady A Tale"	1871
"932.xml.txt"	"Fenn"	"George"	"Elis Children The Chronicles Of An Unhappy Family"	1883
"933.xml.txt"	"Fenton"	"J D"	"Memoirs Of A Lady In Waiting"	1860
"934.xml.txt"	"Fenwick"	"Eliza"	"Secresy Or The Ruin On The Rock"	1795
"935.xml.txt"	"Ferguson"	"Samuel"	"Father Tom And The Pope Or A Night In The Vatican1868"	1868
"936.xml.txt"	"Ferrier"	"Susan"	"Destiny"	1894
"937.xml.txt"	"Ferrier"	"Susan"	"Marriage A Novel"	1818
"938.xml.txt"	"Ferrier"	"Susan"	"The Inheritance"	1825
"939.xml.txt"	"Field"	"Julian"	"Little Hand And Muckle Gold A Study Of Today"	1889
"940.xml.txt"	"Finch"	"Emily"	"The Last Days Of Mary Stuart A Novel"	1841
"941.xml.txt"	"Fisher"	"NA"	"Family Failings A Novel"	1849
"942.xml.txt"	"Fisher"	"William"	"The Petrel A Tale Of The Sea"	1850
"943.xml.txt"	"Fitzgerald"	"Geraldine"	"The Silver Whistle A Novel"	1890
"944.xml.txt"	"Fitzgerald"	"Gerald"	"Clare Strong A Novel"	1889
"945.xml.txt"	"Fitzgerald"	"Percy"	"Diana Gay Or The History Of A Young Lady"	1877
"946.xml.txt"	"Fitzgerald"	"Percy"	"Fatal Zero A Diary Kept At Homburg"	1869
"947.xml.txt"	"Fitzgerald"	"Percy"	"Puppets A Romance"	1884
"948.xml.txt"	"Fitzgerald"	"Percy"	"Seventyfive Brooke Street A Story"	1867
"949.xml.txt"	"Fitzgerald"	"Percy"	"The Middleaged Lover A Story"	1873
"950.xml.txt"	"Fitzgerald"	"Percy"	"The Second Mrs Tillotson A Story"	1866
"951.xml.txt"	"Fletcher"	"Julia"	"The Head Of Medusa"	1880
"952.xml.txt"	"Fletcher"	"Julia"	"Vestigia"	1884
"953.xml.txt"	"Fletcher"	"Joseph"	"When Charles The First Was King"	1892
"954.xml.txt"	"Flint"	"Timothy"	"George Mason The Young Backwoodsman Or Dont Give Up The Ship A Story Of The Mississippi"	1829
"955.xml.txt"	"Fogerty"	"Joseph"	"Lauterdale A Story Of Two Generations"	1873
"956.xml.txt"	"Forbes"	"Urquhart"	"Otterstone Hall"	1884
"957.xml.txt"	"Forde"	"Gertrude"	"Driven Before The Storm"	1887
"958.xml.txt"	"Forde"	"Gertrude"	"In The Old Palazzo A Novel"	1887
"959.xml.txt"	"Foster"	"Hannah"	"The Boarding School Or Lessons Of A Preceptress To Her Pupils"	1798
"960.xml.txt"	"Foster"	"Hannah"	"The Coquette Or The History Of Eliza Wharton A Novel Founded On Fact"	1797
"961.xml.txt"	"Fothergill"	"John"	"Gaythorne Hall A Novel"	1884
"962.xml.txt"	"Fothergill"	"Caroline"	"An Enthusiast"	1887
"963.xml.txt"	"Fothergill"	"Caroline"	"Diana Wentworth A Novel"	1889
"964.xml.txt"	"Fothergill"	"Caroline"	"Put To The Proof A Novel"	1883
"965.xml.txt"	"Fothergill"	"Jessie"	"Borderland A Countrytown Chronicle"	1886
"966.xml.txt"	"Fothergill"	"Jessie"	"From Moor Isles A Love Story"	1888
"967.xml.txt"	"Fothergill"	"Jessie"	"Orioles Daughter A Novel"	1893
"968.xml.txt"	"Fothergill"	"Jessie"	"Probation A Novel"	1879
"969.xml.txt"	"Fothergill"	"Jessie"	"The Wellfields A Novel"	1881
"970.xml.txt"	"Foxton"	"E"	"Herman Or Young Knighthood"	1866
"971.xml.txt"	"Frances"	"Sophia"	"Vivonio Or The Hour Of Retribution A Romance"	1806
"972.xml.txt"	"Francillon"	"Robert"	"Jack Doyles Daughter"	1894
"973.xml.txt"	"Frances"	"Sophia"	"Angelo Guicciardini Or The Bandit Of The Alps A Romance"	1809
"974.xml.txt"	"Fraser"	"Julia"	"Shilrick The Drummer Or Loyal And True A Romance Of The Irish Rebellion Of 1798"	1894
"975.xml.txt"	"Tytler"	"Mary"	"Grisel Romney A Novel"	1880
"976.xml.txt"	"Fraser"	"James"	"The Dark Falcon A Tale Of The Attruck"	1844
"977.xml.txt"	"Fraser"	"James"	"The Highland Smugglers"	1832
"978.xml.txt"	"Fraser"	"James"	"The Persian Adventurer Being The Sequel Of The Kuzzilbash"	1830
"979.xml.txt"	"Frere"	"Benjamin"	"Rank And Fashion Or The Mazes Of Life A Novel"	1821
"980.xml.txt"	"Froude"	"James"	"The Nemesis Of Faith"	1849
"981.xml.txt"	"Fuller"	"James"	"Chronicles Of Westerly A Provincial Sketch"	1892
"982.xml.txt"	"Fuller"	"NA"	"Crownharden"	1873
"983.xml.txt"	"Fullerton"	"Georgina"	"Ellen Middleton A Tale"	1844
"984.xml.txt"	"Fullerton"	"Georgina"	"The Countess De Bonneval Her Life And Letters"	1858
"985.xml.txt"	"Fullom"	"Stephen"	"Down In Devon A Pastoral"	1869
"986.xml.txt"	"Fullom"	"Stephen"	"The Great Highway A Story Of The Worlds Struggles"	1854
"987.xml.txt"	"Fullom"	"Stephen"	"Time Will Tell A Story Of Society"	1868
"989.xml.txt"	"Galt"	"John"	"Annals Of The Parish Or The Chronicle Of Dalmailing During The Ministry Of The Rev Micah Balwhidder"	1821
"990.xml.txt"	"Galt"	"John"	"The Ayrshire Legatees Or The Pringle Family"	1821
"991.xml.txt"	"Galt"	"John"	"The Entail Or The Lairds Of Grippy"	1823
"992.xml.txt"	"Galt"	"John"	"The Provost"	1822
"993.xml.txt"	"Gambier"	"James"	"Swifter Than A Weavers Shuttle A Sketch From Life"	1887
"994.xml.txt"	"Gardiner"	"Marguerite"	"Country Quarters A Novel"	1850
"995.xml.txt"	"Gardiner"	"Marguerite"	"Grace Cassidy Or The Repealers A Novel"	1833
"996.xml.txt"	"Gardiner"	"Marguerite"	"Marmaduke Herbert Or The Fatal Error A Novel Founded On Fact"	1847
"997.xml.txt"	"Gardiner"	"Marguerite"	"Meredith"	1843
"998.xml.txt"	"Gardiner"	"Marguerite"	"Strathern Or Life At Home And Abroad"	1845
"999.xml.txt"	"Gardiner"	"Marguerite"	"The Confessions Of An Elderly Gentleman Illustrated By Etparris"	1836
"1000.xml.txt"	"Gardiner"	"Marguerite"	"The Two Friends A Novel"	1835
"1001.xml.txt"	"Gardiner"	"Marguerite"	"The Victims Of Society"	1837
"1002.xml.txt"	"Garland"	"James"	"Tregarthen Hall A Novel"	1871
"1003.xml.txt"	"Mayo"	"Isabella"	"The Occupations Of A Retired Life A Novel"	1868
"1004.xml.txt"	"Garvice"	"Charles"	"Maurice Durant"	1875
"1005.xml.txt"	"Gascoigne"	"Caroline"	"Evelyn Harcourt A Novel"	1847
"1006.xml.txt"	"Gascoigne"	"Gwendolen"	"A Step Aside"	1893
"1007.xml.txt"	"Gaskell"	"Philip"	"A Lion Among The Ladies A Novel"	1888
"1008.xml.txt"	"Gaskell"	"Elizabeth"	"Mary Barton A Tale Of Manchester Life"	1849
"1009.xml.txt"	"Gaskell"	"Elizabeth"	"North And South"	1855
"1010.xml.txt"	"Gaskell"	"Elizabeth"	"Ruth A Novel"	1853
"1011.xml.txt"	"Gaskell"	"Elizabeth"	"Sylvias Lovers"	1863
"1012.xml.txt"	"Gaskell"	"Elizabeth"	"Wives And Daughters An Every Day Story"	1864
"1013.xml.txt"	"Gaspey"	"Thomas"	"Calthorpe Or Fallen Fortunes A Novel"	1821
"1014.xml.txt"	"Gaspey"	"Thomas"	"History Of George Godfrey"	1828
"1015.xml.txt"	"Gaspey"	"Thomas"	"Other Times Or The Monks Of Leadenhall"	1823
"1016.xml.txt"	"Gaspey"	"Thomas"	"The Lollards A Tale Founded On The Persecutions Which Marked The Early Part Of The Fifteenth Century"	1822
"1017.xml.txt"	"Gaspey"	"Thomas"	"The Witchfinder A Romance"	1824
"1018.xml.txt"	"Croly"	"George"	"Salathiel A Story Of The Past The Present And The Future"	1828
"1019.xml.txt"	"Walker"	"George"	"Theodore Cyphon Or The Benevolent Jew A Novel"	1796
"1020.xml.txt"	"Gerard"	"E. D."	"Reata Whats In A Name"	1880
"1021.xml.txt"	"Gerard"	"Emily"	"Beggar My Neighbor"	1882
"1022.xml.txt"	"Gibbon"	"Charles"	"Fancy Free And Other Stories"	1884
"1023.xml.txt"	"Gibbon"	"Charles"	"In Honour Bound"	1874
"1024.xml.txt"	"Gibbon"	"Charles"	"In Love And War A Romance"	1877
"1025.xml.txt"	"Gibbon"	"Charles"	"Of High Degree A Story"	1883
"1026.xml.txt"	"Gibbon"	"Charles"	"Robin Gray A Novel"	1869
"1027.xml.txt"	"Gibbon"	"Charles"	"The Braes Of Yarrow A Romance"	1881
"1028.xml.txt"	"Gibson"	"Charles"	"The Last Earl Of Desmond A Historical Romance Of 1599 1603"	1854
"1029.xml.txt"	"Gifford"	"George"	"Kings Baynard"	1866
"1030.xml.txt"	"Gifford"	"George"	"Trials Of An Heiress"	1869
"1031.xml.txt"	"Gilbert"	"William"	"Doctor Austins Guests"	1866
"1032.xml.txt"	"Gilbert"	"William"	"The Inquisitor Or The Struggle In Ferrara An Historical Romance"	1870
"1033.xml.txt"	"Gilliat"	"Edward"	"Asylum Christi A Story Of The Dragonnades"	1877
"1034.xml.txt"	"Gillies"	"Robert"	"The Confessions Of Sir Henry Longueville A Novel"	1814
"1035.xml.txt"	"Gillmor"	"Clotworthy"	"Jessie Of Boulogne Or The History Of A Few Minutes"	1877
"1036.xml.txt"	"Gingold"	"Helene"	"Steyneville Or Fated Fortunes Being The Memoirs Of An Unextraordinary Man"	1885
"1037.xml.txt"	"Gissing"	"Algernon"	"A Masquerader"	1892
"1038.xml.txt"	"Gissing"	"Algernon"	"A Vagabond In Arts"	1894
"1039.xml.txt"	"Gissing"	"Algernon"	"A Village Hampden"	1890
"1040.xml.txt"	"Gissing"	"Algernon"	"At Societys Expense"	1894
"1041.xml.txt"	"Gissing"	"Algernon"	"Between Two Opinions"	1893
"1042.xml.txt"	"Gissing"	"Algernon"	"The Scholar Of Bygate A Tale"	1897
"1043.xml.txt"	"Gissing"	"Algernon"	"The Sport Of Stars"	1896
"1044.xml.txt"	"Gissing"	"George"	"Demos A Story Of English Socialism"	1886
"1045.xml.txt"	"Gissing"	"George"	"New Grub Street A Novel"	1891
"1046.xml.txt"	"Gissing"	"George"	"The Nether World A Novel"	1889
"1047.xml.txt"	"Gissing"	"George"	"The Odd Women"	1893
"1048.xml.txt"	"Gissing"	"George"	"The Unclassed A Novel"	1884
"1049.xml.txt"	"Gissing"	"George"	"The Whirlpool"	1897
"1050.xml.txt"	"Glaister"	"Elizabeth"	"The Perfect Path A Novel"	1884
"1051.xml.txt"	"Glascock"	"William"	"Land Sharks And Sea Gulls"	1838
"1052.xml.txt"	"Glascock"	"William"	"Sailors And Saints Or Matrimonial Manoeuvres"	1829
"1053.xml.txt"	"Gleig"	"George"	"Allan Breck"	1834
"1054.xml.txt"	"Gleig"	"George"	"The Light Dragoon"	1844
"1055.xml.txt"	"Glemham"	"Henry"	"George Hern A Novel"	1878
"1056.xml.txt"	"Godfrey"	"Elizabeth"	"Cornish Diamonds"	1895
"1057.xml.txt"	"Godwin"	"William"	"Cloudesley A Tale"	1830
"1058.xml.txt"	"Godwin"	"William"	"Deloraine"	1833
"1059.xml.txt"	"Godwin"	"William"	"Fleetwood Or The New Man Of Feeling"	1805
"1060.xml.txt"	"Godwin"	"William"	"Mandeville A Tale Of The Seventeenth Century"	1817
"1061.xml.txt"	"Godwin"	"William"	"St Leon A Tale Of The Sixteenth Century"	1799
"1062.xml.txt"	"Godwin"	"William"	"Things As They Are Or The Adventure Of Caleb Williams"	1794
"1063.xml.txt"	"Godwin"	"William"	"Transfusion"	1835
"1064.xml.txt"	"Goldsmith"	"Mary"	"Casualties A Novel"	1804
"1065.xml.txt"	"Godsmith"	"Oliver"	"The Citizen Of The World Or Letters From A Chinese Philosopher Residing In London To His Friends In The Country"	1762
"1066.xml.txt"	"Goodrich"	"A. M."	"Gwen Or The Cousins"	1855
"1067.xml.txt"	"Goodrich"	"A. M."	"The Myrtle And The Heather A Tale"	1857
"1068.xml.txt"	"Gordon"	"Margaret"	"Kingsconnell A Tale"	1850
"1069.xml.txt"	"Gordon"	"NA"	"The Fortunes Of The Falconars"	1844
