verb,coeff,rsquared,tvalue
grew,0.6914548022598868,0.36555259011482477,43.789378080866356
had,1.1505108419570356,0.666852667826713,81.61846737827348
has,1.2272874613231173,0.6249381736921504,74.4661247829991
hath,1.4789922930305792,0.5813363165668264,67.97868215673773
have,1.1060373902361733,0.6380785094475344,76.59872341054168
hear,0.7716554546085028,0.4920736701790439,56.781434401465205
heard,0.838408363300394,0.5254907388824288,60.708827545937254
held,1.1098374753709317,0.5816678239568018,68.02499903799449
help,0.8020260095824777,0.4831088568166867,55.77179382242993
hesitated,0.6678627494954026,0.331620719966204,40.63506872948206
hold,0.7341517407929161,0.2374909595116218,32.19531668296321
hoped,0.8180266020433453,0.45215906316774124,52.40950264046345
hurried,0.7638320271376768,0.3232339535486378,39.868588932364155
imagined,0.6874664951216897,0.3410999896866266,41.507134734741214
inquired,0.9524975070256549,0.46125691599384977,53.379223300795296
intended,1.0152183039462637,0.3487908596722503,42.21958525396139
is,1.1890326636186577,0.6444972166379561,77.67489577860087
keep,0.9372579147860048,0.45865046274601273,53.09989861559168
kept,0.9378231699500021,0.48185487527738036,55.631923920790854
kissed,0.7994440356471257,0.4818445281734327,55.630771155081604
knew,0.9588643738465223,0.6403443669305987,76.97594373698647
know,1.0039252229640931,0.6548613699819412,79.46384210545769
known,0.8264362401130642,0.4962786473148104,57.26104549119149
knows,1.130565347956653,0.48245374092989346,55.698681036416254
laid,0.8527267353071584,0.46402821292084806,53.67757498191163
laughed,0.8417277029267263,0.4835748077913916,55.82384970220756
lay,0.8169275491949911,0.3891008598829315,46.040284345353214
leaned,0.6635638297872339,0.38065831129032823,45.22662292430878
learned,0.7403384027914937,0.33317746585786023,40.77785106105524
leave,1.02948602135594,0.5299821129677783,61.25831857378195
led,1.1138944824808703,0.3548093239255542,42.78042842626104
left,1.3359517419980758,0.6459467899653415,77.9212234516815
let,0.9552710703325994,0.571863711062744,66.67252575107103
lifted,0.7687774763820033,0.38422511878283283,45.5694252488569
like,0.8530548664397395,0.5489758554656157,63.6456000192675
liked,0.8389606374939889,0.5971829125037356,70.2411159160984
likes,0.782044887780549,0.36167125321925975,43.42366272392148
listen,0.5413479052823319,0.2843559516612032,36.364220976696835
listened,0.679555270222949,0.42839208385711447,49.94169292463173
live,0.8032888999626262,0.3809281349499176,45.25250764875789
lived,0.8847149282609245,0.4771375952996688,55.10864966355426
lives,0.6922905027932958,0.2014006928024823,28.970612308895173
look,0.9277744911832781,0.574561243926784,67.04112565950561
looked,0.9688619549840367,0.7240769061573148,93.45229719117077
looking,0.7158838071693447,0.4498742479623765,52.16824634667471
looks,0.7877690685552863,0.49418712297855283,57.02199799463962
lost,0.9370191507077438,0.3977683407923298,46.88403423671375
love,0.7541108986615674,0.5709080370628115,66.54256648856483
loved,0.9287792671335184,0.7211667714679211,92.77634285659138
loves,0.7613127240143367,0.4482732780461254,51.999728355161636
made,1.2941820992183446,0.6503813035011382,78.68253764898022
make,1.2176390455404356,0.609704566350197,72.10321793881893
makes,0.8974269819193325,0.3234546907322715,39.888705456962384
married,0.8068268705625341,0.47191880899633043,54.534954201681344
marry,0.8060232392696229,0.5426169519266089,62.83452051316786
meant,1.1441395229546032,0.5070900674638915,58.51273872073041
meet,0.7995736516734175,0.42070544745064287,49.16216547305201
met,1.0012247016087181,0.47236856153796036,54.5841836143158
moved,0.6928310502283102,0.4055524680804812,47.64950781559325
murmured,0.6253080427152566,0.4980516404143631,57.46445955888336
muttered,1.6726342710997437,0.30912852674243574,38.58891525066249
observed,1.0259942703067073,0.4598770239413098,53.23119169949508
offered,1.088888888888889,0.3153859448995816,39.155242762220034
opened,0.8011101253440707,0.43818856179607657,50.94797050673465
ought,0.9694705162211796,0.5069966401420292,58.501804195570664
paid,1.1537632089713177,0.26608471281992174,34.735907838661106
pass,0.7216867469879521,0.23347214953479523,31.83795981864167
passed,1.0530826364722379,0.4914434114642229,56.70988606895145
paused,1.047017704454199,0.5270274650643765,60.89621805793935
pay,1.1286672254819785,0.24730489713379988,33.06727991846328
perceived,0.833565729336122,0.39974971167311435,47.07816749743614
placed,1.0581532997928385,0.4385734687105053,50.98781138125336
played,0.564404061998931,0.22644783034607552,31.212671131775505
pleased,0.8038911602988865,0.41099142795877774,48.18892444183292
pointed,0.9145299145299145,0.30479419201829394,38.19779613307528
possessed,0.8672324946953622,0.3951665805014424,46.629834432180026
pressed,0.9117457716392575,0.4262035999750351,49.71887647386766
proceeded,1.1732066713445244,0.36146765618223886,43.40451722141519
promised,0.929632525410477,0.3752970028451923,44.71388567564632
put,0.9948857741522064,0.6100374095250161,72.1536689645996
quitted,1.0625844214317877,0.46315367068909175,53.58327079620323
raised,0.8682998324958121,0.4633858964522647,53.608298500580965
ran,0.5732951039814176,0.3246493676952201,39.99763234500512
reached,0.9819816313823169,0.32356153701580026,39.89844378968313
read,0.8778100767122831,0.5171650930481033,59.70448142693138
ready,0.7408100984880002,0.36028561433158834,43.29343659879156
receive,0.5892923649906888,0.29390318187754705,37.218740776258606
received,0.9791754446444759,0.4559876905173904,52.815799090027284
recovered,0.6409016243840118,0.2988151170450052,37.65968377008183
refused,0.5429104477611939,0.3055840237882155,38.26900136719314
regarded,0.8536585365853657,0.39189136017052817,46.31097414060722
remain,0.6964460612844553,0.3702403364352639,44.23297038052844
remained,0.8738197424892697,0.4454618095461206,51.704836221653686
remembered,0.7169651472007148,0.38533430079061837,45.676309228316526
repeated,0.8568632248593098,0.5272243441229166,60.92027197070401
replied,1.030438517433673,0.7207093545984921,92.670934724898
resolved,0.9202607412266318,0.37421591743472415,44.6108533586913
resumed,0.9282648096918817,0.41302902894886595,48.39200709653867
retired,0.763862006148241,0.32198732088769466,39.7550346535945
return,1.0231725064368076,0.37976839426730646,45.14130617597765
returned,1.205692526139151,0.5778230395281034,67.4903719549714
rode,1.2675090252707584,0.12195402120319065,21.499635256389006
rose,0.7600510287857927,0.5051337030312928,58.2842071824869
run,0.6979394317827037,0.23588231910956736,32.052302204415724
rushed,0.8809126321647193,0.2624665342963953,34.41420659438599
said,1.1571407772635476,0.7851056541412879,110.26640534785325
sank,0.47158697158697155,0.3399522607679387,41.401202148217315
sat,0.7485602688449886,0.5647298513585913,65.71016979639008
saw,1.0301593932411157,0.592773747822966,69.60144498308897
say,1.1366272428091562,0.6581177172504845,80.03964478752289
says,1.162002572156407,0.6222552960790946,74.04176579831109
see,1.0931349149436702,0.6720179600234076,82.57661332741004
seem,0.7731057452123231,0.3478975853455454,42.13659731940711
seemed,1.120961264128169,0.6349026946780161,76.07481942940392
seems,0.8708614593378338,0.3642988355919131,43.67109152414471
seen,1.032722420765541,0.5490538108688667,63.65562012862106
sees,0.8713511886849229,0.3242093763604722,39.957505076823416
seized,0.973951129552789,0.2556183080109661,33.80568926111371
send,0.7612363980444726,0.2728107575440396,35.33447815905175
sent,1.0064649914613317,0.40212787005701656,47.31181304514555
set,1.1209153952843276,0.4202899686190569,49.120272031397654
shook,1.0205908683974931,0.4593263284536685,53.17221079259954
show,0.8295755968169762,0.33531472427077125,40.974148955267495
showed,0.8928081106769461,0.3750832265399243,44.69350241277674
sighed,0.5526866713189111,0.347311169281601,42.0821522697814
sit,0.5961854418172727,0.3446774520232032,41.837963830416264
sitting,0.5011250635116498,0.3363242382117654,41.06697973461186
smiled,0.7520909115046601,0.49419428317901526,57.02281468860707
sought,1.0896277351520316,0.4202611840817325,49.11737053895333
speak,0.9781707514357354,0.6079046794049646,71.83127453174589
spent,0.8423067719550134,0.2932950674924961,37.16421613977683
spoke,1.2154853657501383,0.6643113958947122,81.15386553185863
spoken,0.9152377871239086,0.40560941486230695,47.655135801382535
sprang,0.7441597055075746,0.2802998002112519,36.002050876140565
stand,0.8528621338349903,0.2862113870592018,36.53005325217047
started,0.8656266030960498,0.4515860973759851,52.34891833543007
stay,0.7297709923664122,0.3684829588216323,44.0664257024073
stood,1.0644043912587984,0.5803554702288481,67.8418866314753
stopped,0.9842582497939217,0.49608277663564815,57.23861705587369
succeeded,0.854511659344373,0.2545064763121794,33.70692544023264
suffered,0.6878060969515243,0.38258397576461334,45.41152623897139
supposed,0.6784807064231284,0.31529397533780634,39.146903957456274
sure,0.83651558592082,0.4882270319734504,56.346104749719366
take,1.2751685471206673,0.6061256473849285,71.56392273013186
taken,1.1939382386580257,0.532215926667379,61.533678279382784
takes,0.9146464646464652,0.3282649123017731,40.32783187643724
talk,0.9850886039475577,0.46514577048385264,53.79829100027636
talked,0.9969922151450814,0.46900471385317233,54.21693094115049
tell,1.0026763957870064,0.5817361734767947,68.03455376254357
think,1.007068898691423,0.6309168998013527,75.425059103323
thinking,0.7606935470679644,0.42414787370536156,49.510215710832526
thinks,1.0206474779778938,0.43020061800583587,50.12636208049549
thought,0.9661417777409909,0.6058919685237625,71.52891113702462
threw,0.8680946143770705,0.4386346671733218,50.99414806390594
told,1.1941824340965361,0.6782523915783673,83.7586486704186
took,1.3839975556492456,0.6386656123952976,76.69618784647282
tried,0.7687028564362559,0.5172977372112089,59.720341269115444
try,0.7307231800766287,0.3097162002922189,38.642016317550116
turn,0.8775455994333278,0.32964502865311196,40.45409657141736
turned,1.0624480190996175,0.6253735121130606,74.53532675511815
understand,0.7745043542708909,0.4932096588745163,56.910615262727994
understood,0.726058591826686,0.41867793566230405,48.95795765291558
used,1.0119417311275483,0.49273994909008967,56.85716687087005
uttered,0.8796924708377521,0.4704718517074703,54.37683872863564
wait,0.8128991859737007,0.2996495324070243,37.73468678505779
waited,0.8112261724160675,0.38629668168442066,45.76915682833939
walk,0.6634195079305607,0.26921958946731406,35.0147910557975
walked,1.2323753275381604,0.46866937710114365,54.18043956754779
want,0.8490694984754493,0.43333506509122754,50.44758789563901
wanted,0.969590017228978,0.5330464485439292,61.6364112917583
wants,1.0025622901572713,0.36740865892886876,43.96476245710779
was,1.1223096945551134,0.6720267167574147,82.57825371157617
watched,0.7592385218365064,0.41677378827683276,48.76669688580037
went,1.1438896606120834,0.6488823697330344,78.4238804632944
wept,0.25544578756826414,0.2603233325940476,34.22372257773563
were,1.0194610778443112,0.3943079018917194,46.546115738271396
whispered,0.6411514683153017,0.49105129534990977,56.66541615883095
will,0.8601044727391447,0.28942971432255415,36.81795779814792
wish,0.7383574879227055,0.4148510873472194,48.574078910147755
wished,0.9052149370004658,0.5777355166182185,67.47826616550216
wore,0.6860680847391809,0.29407145093775,37.23383055545899
would,0.9180569185475955,0.43133818223836384,50.242770135777654
write,0.7637964354734808,0.32960497261960175,40.450430146304164
written,0.8150713395207092,0.3007198245384909,37.830935457544314
wrote,0.9300297324083249,0.41168918387281106,48.25840578177127
